is_wd,g,u-g,g-r,r-i,i-z,extinction_r
False,18.841829999999998,0.17583000000000126,0.10756999999999906,0.27287000000000106,0.10461999999999705,0.22839310000000002
False,19.1283,0.15272999999999826,0.11805999999999983,0.24906000000000006,0.36896999999999736,0.3385761
False,18.55394,0.14893,0.21787000000000134,0.04183000000000092,-0.08653000000000333,0.10948510000000002
False,19.19339,0.1806100000000015,-0.019729999999999137,0.24126000000000047,-0.09634000000000142,0.1419321
False,18.14902,0.10491000000000028,0.051490000000001146,0.11034000000000077,0.08448999999999884,0.09302956
False,17.98695,0.1555099999999996,0.1347200000000015,-0.08093000000000217,0.1557600000000008,0.10488099999999999
False,18.652839999999998,0.20614000000000132,0.1442799999999984,0.21063000000000187,-0.00870000000000104,0.07395201
False,19.15804,0.09475000000000122,0.16515000000000057,-0.04168999999999912,0.10242999999999824,0.07432066
False,18.721629999999998,0.16136000000000195,0.2157299999999971,0.15568999999999988,0.019539999999999225,0.08029581
False,18.48884,0.09969999999999857,0.06222999999999956,0.2890200000000007,0.0996699999999997,0.08496816
False,17.875999999999998,0.16001000000000332,0.14673999999999765,0.32383000000000095,0.06990000000000052,0.09386759
False,17.21213,0.018499999999999517,-0.3897100000000009,-0.2769800000000018,-0.3150000000000013,0.08827703
False,19.19931,0.03926999999999836,0.30546000000000006,-0.008199999999998653,-0.05907999999999802,0.09125119999999999
False,19.00441,0.20781999999999812,0.03412000000000148,0.19464999999999932,0.0795899999999996,0.1002659
False,18.42462,0.0909399999999998,0.21669000000000338,-0.07423000000000357,0.10187000000000168,0.1246275
False,17.79626,0.04292999999999836,0.010630000000002582,0.22953999999999652,-0.014060000000000628,0.0925021
False,17.798820000000003,0.2911199999999958,-0.24662999999999613,-0.22408000000000072,-0.26465999999999923,0.1126313
False,18.9498,0.2734500000000004,0.04100999999999999,-0.12649000000000044,0.16790000000000305,0.07518224
False,18.80752,0.01711999999999847,0.1836500000000001,-0.06704000000000221,-0.05787999999999727,0.08927527
False,18.35032,-0.14939999999999998,-0.3828700000000005,-0.3108499999999985,-0.2951100000000011,0.08548659
False,17.69067,0.17849000000000004,0.05934000000000239,0.1356599999999979,-0.016049999999999898,0.08752925
False,18.77105,0.019350000000002865,0.2643899999999988,-0.0007899999999985141,-0.05126000000000275,0.07678556
False,19.03511,-0.1329199999999986,0.023299999999998988,0.341190000000001,0.025859999999997996,0.08168989
False,19.17853,0.18770999999999916,0.16414999999999935,0.18319999999999936,0.18201999999999785,0.0919596
False,18.93352,0.13320999999999827,0.06480000000000175,-0.06281999999999854,0.140469999999997,0.09224809
False,18.32767,0.18450999999999596,0.09287000000000134,0.2614799999999988,0.0658600000000007,0.09926389
False,18.49301,0.1758500000000005,0.04935000000000045,0.2390900000000009,0.06417000000000073,0.10364549999999999
False,18.67054,0.03970999999999947,0.276250000000001,0.09889999999999688,-0.040099999999998914,0.08450054
False,17.703770000000002,-0.36125000000000185,-0.4115899999999968,-0.35930000000000106,-0.2943800000000003,0.10091950000000001
False,19.13917,-0.009240000000001913,-9.999999999976694e-05,0.3004400000000018,0.03130999999999773,0.10127699999999999
False,18.706960000000002,0.03725999999999985,0.0647800000000025,0.10475999999999885,0.20959000000000216,0.10973150000000001
False,18.950779999999998,0.18661000000000172,0.043849999999999056,0.2479699999999987,0.10203000000000273,0.1252268
False,18.70746,0.1461699999999979,0.21881000000000128,0.04537000000000191,0.024399999999999977,0.1141862
False,17.95776,0.12493999999999872,-0.3315899999999985,-0.2960799999999999,-0.27719000000000094,0.111418
False,18.63997,0.04469999999999885,0.20981000000000094,0.07728999999999786,0.00735000000000241,0.08158194
False,18.6021,0.15446000000000026,0.1217100000000002,0.3349499999999992,0.11771000000000242,0.09579349999999999
False,19.12124,-0.18057999999999907,0.3749900000000004,0.03242999999999796,-0.04291999999999874,0.08690286
False,19.075,0.15962999999999994,0.12631000000000014,0.2774499999999982,-0.07995000000000019,0.08617817
False,19.17851,0.07964000000000127,0.25356999999999985,0.024519999999998987,-0.08773000000000053,0.08050638
False,17.96786,0.14552999999999727,0.23517000000000365,-0.005940000000002499,-0.046990000000000975,0.1037587
False,18.78546,0.08056000000000196,0.04847000000000179,0.34225999999999956,-0.042830000000002144,0.11074860000000002
False,19.16041,-0.05870999999999782,0.12586999999999904,0.04279999999999973,0.6209199999999981,0.1097843
False,18.4267,0.133779999999998,0.2460400000000007,0.23503999999999792,0.021770000000000067,0.117778
False,18.40404,0.23107000000000255,0.0964899999999993,-0.06512000000000029,0.03254999999999697,0.11812850000000001
False,19.1618,0.0658600000000007,-0.3258900000000011,-0.2639700000000005,-0.4983600000000017,0.1289568
True,18.62784,0.2946200000000019,-0.2863199999999999,-0.234020000000001,-0.25689999999999813,0.115754
False,18.3391,0.15726000000000084,-0.27977000000000274,-0.2653800000000004,-0.1707599999999978,0.1166133
False,18.44152,0.2552500000000002,-0.2399199999999979,-0.19773999999999958,-0.31206000000000245,0.1181133
False,18.877,0.20834999999999937,-0.05863000000000085,0.006800000000001916,0.39344999999999786,0.0862763
False,19.12045,0.15740999999999872,0.22234000000000265,0.0662099999999981,0.0301200000000037,0.08421052
False,18.69337,-0.08477000000000245,-0.3252699999999962,-0.22212000000000387,-0.26670000000000016,0.08483514
False,19.02585,0.18196000000000367,0.21284999999999954,0.24371999999999971,0.06604000000000099,0.09267674
False,18.18678,-0.033859999999997115,-0.31742000000000203,-0.24286999999999992,-0.3710199999999979,0.1142904
False,18.354960000000002,0.23867999999999867,0.02354000000000056,0.20292000000000243,-0.0027100000000004343,0.1224216
False,16.30309,0.1291399999999996,-0.016380000000001615,-0.11632999999999782,0.5160400000000003,0.09671263
False,18.85308,0.22704000000000235,0.14911999999999637,-0.004619999999995628,0.1365199999999973,0.11457
False,18.09842,0.17061999999999955,0.019649999999998613,0.23662000000000205,0.09492999999999796,0.09699736
False,17.793129999999998,0.225480000000001,-0.24290000000000234,0.05352999999999852,0.07031000000000276,0.09954879
False,19.17855,0.10247999999999635,0.2197800000000001,-0.05893999999999977,0.08661999999999992,0.1573271
False,18.36243,0.07074000000000069,0.22889999999999944,0.02715999999999852,0.05447000000000202,0.1193086
False,19.18398,0.07209999999999894,0.04702999999999946,0.28282000000000096,0.04322999999999766,0.1326319
False,17.66787,-0.058859999999999246,0.3579599999999985,0.06003000000000469,-0.08874000000000493,0.1175884
False,18.960060000000002,-0.010160000000002611,0.19201000000000334,0.079699999999999,0.06549000000000049,0.09168606
False,18.35385,0.05559999999999832,-0.3616199999999985,-0.28351999999999933,-0.3200300000000027,0.09713418
False,18.40172,0.13190000000000168,0.12569999999999837,0.26595000000000013,0.09960000000000235,0.08854152
False,18.6232,0.07569999999999766,-0.3298999999999985,-0.333160000000003,-0.24418999999999613,0.097092
False,17.83771,-0.3575400000000002,-0.46973999999999805,-0.33352999999999966,-0.3587200000000017,0.14385250000000002
False,19.17679,-0.02656999999999954,-0.29603999999999786,-0.2879100000000001,-0.2897400000000019,0.1514579
False,19.09225,0.0780700000000003,0.15633000000000052,0.3026099999999978,0.12462000000000373,0.087598
False,18.82476,-0.006800000000001916,-0.30489999999999995,-0.29907999999999646,-0.2660700000000027,0.09884205
False,18.81439,-0.05395000000000039,0.39428999999999803,0.08359000000000094,-0.003869999999999152,0.11410160000000001
False,17.87953,0.14598000000000155,0.24210999999999672,0.0013900000000042212,-0.08047000000000182,0.09165074
False,18.49107,0.223119999999998,-0.05830999999999875,0.13892999999999844,0.16990000000000194,0.08985502
False,15.873479999999999,-0.3408599999999975,-0.38790999999999976,-0.3205500000000008,-0.28529999999999944,0.22195189999999998
False,18.80719,0.1668599999999998,0.19158999999999793,0.06163000000000096,-0.04391999999999996,0.1542323
False,18.31717,0.1707099999999997,0.14832000000000178,0.11757000000000062,0.2852800000000002,0.153837
False,18.20813,0.13174000000000063,0.2567099999999982,-0.07066999999999624,0.07541000000000153,0.14852100000000001
False,18.6864,0.13563999999999865,0.2511100000000006,0.1116899999999994,0.6105399999999968,0.1409326
False,19.00352,0.28194999999999837,0.06507000000000218,0.2116100000000003,0.025500000000000966,0.1149545
False,19.084239999999998,0.28814000000000206,0.014719999999996958,0.0725200000000008,0.13055999999999912,0.11196110000000001
False,18.98503,0.2906100000000009,-0.023960000000002424,0.14145000000000252,0.03862999999999772,0.18951110000000002
False,18.17922,-0.36195999999999984,-0.493389999999998,-0.2679000000000009,-0.3580299999999994,0.23090239999999998
False,16.41721,0.0011100000000006105,-0.1130500000000012,-0.06472999999999729,-0.02201000000000164,0.2020701
False,18.85371,-0.2903999999999982,-0.4445900000000016,-0.30020999999999987,-0.3848400000000005,0.2394099
False,18.87441,0.18691000000000102,0.14914999999999878,0.2046500000000009,0.16778000000000404,0.22709490000000002
False,18.939870000000003,-0.06861000000000317,-0.3018599999999978,-0.21785999999999817,-0.25430000000000064,0.23215700000000003
False,18.529320000000002,0.0408299999999997,-0.12380999999999531,-0.13646000000000313,0.21555999999999997,0.236404
False,16.34621,-0.24702999999999875,-0.37749000000000166,-0.25763999999999854,-0.18383000000000038,0.2809025
False,18.92417,0.18872999999999962,0.09881999999999991,0.28941000000000017,0.06980000000000075,0.25257240000000003
False,19.03387,0.2589000000000006,0.10884000000000071,0.14765000000000228,0.08911999999999765,0.1088828
False,18.02967,-0.02014000000000138,-0.02715000000000245,-0.0187699999999964,-0.05000000000000071,0.2554072
False,18.72709,0.12627000000000166,0.21779000000000082,-0.05821000000000254,-0.06358999999999781,0.08785048
False,18.56868,0.09273999999999916,0.13175999999999988,-0.0016399999999983095,0.5710599999999992,0.08332389999999999
False,18.61569,0.29528999999999783,0.05736000000000274,0.20912999999999826,-0.08199000000000112,0.12259849999999999
False,19.05284,0.08543000000000234,0.17933999999999983,0.05389999999999873,-0.12252000000000152,0.1044127
False,18.79777,0.23453999999999908,-0.1264700000000012,0.1055400000000013,0.041149999999998244,0.12086969999999998
False,17.67553,0.05562000000000111,0.06686999999999799,0.15872000000000241,0.12866999999999607,0.08202568
False,18.6362,0.08271000000000228,0.2334700000000005,0.10565000000000069,0.4952099999999966,0.07757128
False,18.31748,0.030519999999999214,0.15626999999999924,-0.025629999999999598,0.044700000000002404,0.07791122
False,18.70608,0.0034300000000015984,0.3211699999999986,0.025780000000001024,-0.1062800000000017,0.07326607
False,18.85848,0.0640400000000021,0.14621999999999957,0.07750000000000057,-0.0892799999999987,0.07999619
False,17.19621,0.16892999999999958,-0.23717999999999861,-0.2990200000000023,-0.2619000000000007,0.08530454
False,18.92817,0.20055999999999585,0.08724000000000132,-0.03364999999999796,-0.013260000000002492,0.08820622
False,18.54503,0.11428000000000083,0.1994800000000012,-0.007710000000002992,-0.057929999999995374,0.07642202
False,19.09554,-0.05653999999999826,0.07411999999999708,0.15159000000000233,0.24692999999999898,0.08584267
False,17.924,0.2556200000000004,0.023810000000000997,0.17914999999999992,0.010989999999999611,0.08549019999999999
False,18.4484,0.12777999999999778,0.008839999999999293,0.07408999999999821,0.07204000000000477,0.08607827
False,17.989710000000002,-0.007660000000001332,0.15020000000000167,0.39868999999999843,-0.11537999999999826,0.09149542
False,18.63863,0.11769000000000318,0.2197899999999997,0.41218999999999895,-0.002729999999999677,0.08649039
False,18.5056,-0.23112000000000066,0.3033600000000014,0.2623099999999994,0.18455000000000155,0.06463692
False,18.400579999999998,0.1527200000000022,0.08241999999999905,0.13841000000000037,0.012309999999999377,0.07028297
False,18.88768,-0.0565800000000003,0.05970999999999904,0.39658000000000015,0.021640000000001436,0.06931321
False,18.172620000000002,0.15735999999999706,0.07792000000000243,-0.15581000000000245,0.02031000000000205,0.07428959
False,18.88223,0.18684999999999974,0.2009500000000024,0.23819999999999908,0.07275999999999883,0.07710224
False,18.36695,0.0987700000000018,0.04801000000000144,0.15107999999999677,-0.043569999999999,0.08915751
False,17.49344,0.2599499999999999,-0.3024699999999996,-0.24239999999999995,-0.32997999999999905,0.08452328
False,18.94152,0.11446999999999719,0.22287999999999997,0.07661999999999836,-0.0002899999999996794,0.07656882
False,18.889110000000002,0.09395999999999916,0.08126000000000388,0.27124999999999844,0.033200000000000784,0.07582459
False,17.26211,0.13795000000000002,0.16207999999999956,-0.09196000000000026,0.3701900000000009,0.08486622
False,18.88419,0.013199999999997658,-0.18874999999999886,-0.21684000000000125,-0.18477000000000032,0.08693629
False,18.30348,0.11862999999999957,0.2439700000000009,-0.015250000000001762,-0.08455999999999975,0.08202623
False,17.54972,0.21300999999999704,0.16466000000000136,-0.06216999999999828,0.04749999999999943,0.09662330000000001
False,17.76313,0.276449999999997,0.02336000000000027,-0.005250000000000199,0.06834000000000273,0.07947307
False,18.87153,0.2583999999999982,0.04565000000000197,0.20741999999999905,-0.017430000000000945,0.08311813
False,19.17853,0.1352499999999992,0.227409999999999,0.010940000000001504,0.006669999999996179,0.08463169
False,17.85901,0.26537999999999684,-0.04683999999999955,0.22963999999999984,0.09442000000000306,0.09238813
False,18.04024,0.04213000000000022,0.2672300000000014,0.11342000000000141,0.014219999999998123,0.07864460000000001
False,17.88543,0.2571499999999993,0.023689999999998435,0.22876000000000118,-0.06313000000000102,0.1514284
False,17.52125,0.20364000000000004,-0.1511400000000016,0.0906400000000005,-0.12650000000000006,0.06742328
False,18.82425,0.08408999999999978,0.15997999999999735,-0.0872799999999998,0.05150000000000077,0.1108386
False,18.982310000000002,0.10966999999999771,0.14684000000000097,0.0485900000000008,0.5845199999999977,0.1407485
False,18.58111,0.09846999999999895,0.19058000000000064,0.17072999999999894,-0.06253999999999849,0.1425214
False,19.13235,0.028710000000000235,0.17323999999999984,-0.009489999999999554,-0.11548000000000158,0.06663024
False,18.98398,0.014280000000002957,0.3175099999999986,0.09898000000000096,0.0011299999999998533,0.08295111
False,17.720579999999998,0.2560500000000019,-0.3150900000000014,-0.2550699999999999,-0.23092000000000112,0.10141239999999999
False,18.116139999999998,0.10798000000000485,-0.3309500000000014,-0.2566800000000029,-0.28723999999999705,0.09442917
False,17.97251,0.25649999999999906,-0.1935299999999991,0.35071999999999903,0.07646000000000086,0.1024797
False,18.759510000000002,-0.03272000000000119,0.28644000000000247,0.03134999999999977,-0.026550000000000296,0.08522002
False,18.7049,-0.16385000000000005,-0.45060000000000144,-0.3891500000000008,-0.1263299999999994,0.06011717
False,19.130670000000002,0.11773999999999774,0.0943000000000005,0.13159999999999883,0.008940000000002613,0.07602213
False,17.022389999999998,0.0721000000000025,-0.03669999999999973,-0.11880000000000024,0.5524199999999979,0.07875951
False,18.647779999999997,0.2589900000000043,0.07263999999999626,0.18431000000000353,-0.09774000000000527,0.07426988
False,18.248720000000002,-0.15114000000000516,-0.2778999999999989,-0.25532999999999717,-0.1938600000000008,0.07731656
False,18.89933,0.03726999999999947,0.016899999999999693,0.2792899999999996,-0.15778000000000247,0.07628997
False,17.8049,0.1405399999999979,0.166520000000002,0.42772999999999683,-0.07703999999999667,0.07443988
False,19.16328,0.19688000000000017,0.009609999999998564,0.18590000000000018,0.13858000000000104,0.06495534
False,19.17126,0.2545199999999994,0.0872099999999989,0.17332000000000392,-0.19012000000000384,0.08055773
False,19.07297,0.22578999999999994,0.10198000000000107,-0.02038999999999902,0.27436999999999756,0.07040887
False,18.40863,0.14560000000000173,-0.07421000000000078,-0.17213999999999885,-0.17216000000000165,0.06951424
False,16.89304,0.04957000000000278,0.14901000000000053,0.008259999999996381,-0.015000000000000568,0.08378965
False,18.186429999999998,0.05621000000000009,0.1824799999999982,0.09689999999999799,-0.08555999999999742,0.06423062
False,18.96527,0.2181999999999995,-0.03031999999999968,-0.09727000000000174,-0.12453999999999965,0.12672060000000002
False,18.81382,-0.07022999999999868,-0.3944100000000006,-0.3183399999999992,-0.24597999999999942,0.1389473
False,18.07807,-0.022199999999998,0.21821999999999875,0.4954500000000017,0.042200000000001125,0.139562
False,18.82193,0.09189000000000291,0.12401999999999802,-0.07067999999999941,0.6986500000000007,0.1328171
False,17.65173,0.249880000000001,0.14958000000000027,-0.006629999999997693,0.0441699999999976,0.12227529999999999
False,17.508770000000002,0.1678399999999982,-0.30934999999999846,-0.2914400000000015,-0.2461999999999982,0.1233941
False,18.54898,0.048459999999998615,-0.3180399999999999,-0.2756299999999996,-0.40645999999999916,0.1177877
False,18.57713,0.22489000000000203,0.06643000000000043,0.2730200000000025,0.03608999999999796,0.1319618
False,17.50374,-0.11589000000000027,-0.3167100000000005,-0.29824999999999946,-0.26507999999999754,0.1251901
False,18.96349,0.27293000000000234,-0.2713399999999986,-0.2523400000000038,-0.2850099999999962,0.1249341
False,18.63154,0.11414999999999864,0.05929000000000073,0.1965299999999992,-0.02880000000000038,0.11265950000000001
False,19.11771,0.11155000000000115,0.15334999999999965,0.0973399999999991,-0.11224999999999952,0.1262908
False,18.99127,-0.19833000000000212,-0.4605800000000002,-0.29598999999999975,-0.5593000000000004,0.1328567
False,19.14122,-0.1922700000000006,-0.4164400000000015,-0.3094000000000001,-0.20502999999999716,0.1906872
False,19.17974,0.16881000000000057,0.06412999999999869,0.28007000000000204,0.09477999999999653,0.1600213
False,19.096239999999998,0.17899000000000242,0.17889999999999873,0.20917999999999992,0.20903000000000205,0.16065970000000002
False,18.71183,0.2962999999999987,-0.2903500000000001,-0.2472999999999992,-0.2583599999999997,0.13252550000000002
False,18.433310000000002,0.17773999999999646,0.024020000000003705,0.016629999999999256,0.1293299999999995,0.13014030000000001
False,18.32732,0.043950000000002376,0.14454999999999885,0.27250000000000085,0.20307999999999993,0.19736700000000001
False,19.085620000000002,0.11547999999999803,0.03667000000000087,0.20266000000000162,0.0389400000000002,0.07300211
False,17.96735,0.014779999999998239,0.3772500000000001,-0.05457999999999785,-0.10788000000000153,0.09403779
False,19.12442,-0.065330000000003,-0.40020999999999773,-0.3190500000000007,-0.25910999999999973,0.12082029999999999
False,18.1762,0.15305999999999997,0.1058400000000006,0.16886000000000223,0.17383999999999844,0.1251461
True,18.68661,-0.14251000000000147,-0.41115999999999886,-0.293809999999997,-0.4256100000000025,0.11358710000000001
False,18.47948,0.2769800000000018,0.05016999999999783,0.1726700000000001,-0.0448599999999999,0.1193941
False,18.82924,0.014849999999999142,0.2815100000000008,0.0516299999999994,-0.08151000000000153,0.12085530000000001
False,18.901220000000002,0.20960999999999785,0.019520000000003535,0.7019699999999993,0.6926299999999976,0.161994
False,18.83616,0.08624999999999972,0.012199999999999989,0.2796999999999983,0.0006400000000006401,0.1347493
False,19.08298,0.2928900000000034,-0.10607000000000255,0.04402000000000328,-0.02990000000000137,0.1438401
False,18.108079999999998,0.08423000000000158,0.10077999999999676,0.3351000000000006,-0.08852999999999867,0.2015745
False,18.8298,0.11627000000000365,0.2532799999999966,0.08866000000000085,0.5347800000000014,0.2853565
False,19.194470000000003,0.27557999999999794,-0.016229999999996636,0.2304499999999976,0.7161800000000014,0.2651611
False,19.03131,0.2401699999999991,0.020680000000002252,0.22632999999999726,0.18092000000000397,0.17509470000000002
False,17.57936,0.07082999999999728,-0.3386499999999977,-0.26858000000000004,-0.29660000000000153,0.1424526
False,18.99018,0.28059000000000367,0.08972999999999942,0.1546599999999998,0.10437999999999903,0.20309460000000001
False,17.922520000000002,0.00922999999999874,0.11858000000000146,0.10716999999999999,0.31240000000000023,0.171943
False,17.65099,0.016559999999998354,-0.3166499999999992,-0.2880199999999995,-0.25596000000000174,0.1543509
False,18.89976,0.1194500000000005,0.12145999999999901,0.2823100000000025,0.1404500000000013,0.1288891
False,19.00287,0.16363999999999734,0.06405000000000172,0.22958000000000212,0.009159999999997837,0.12406569999999999
False,18.76497,0.21607999999999805,0.03248000000000317,0.020459999999999923,0.46965000000000146,0.10108860000000001
False,18.96801,0.04846000000000217,0.14395999999999987,0.1768099999999997,0.1909799999999997,0.09014904
False,18.07849,0.046980000000001354,0.2040299999999995,-0.11197999999999908,0.05046999999999713,0.06303283
False,18.28132,0.2302199999999992,0.09884999999999877,-0.12097999999999942,0.09274000000000271,0.04027385
True,18.95887,0.06803999999999988,-0.30687,-0.34864999999999924,-0.040689999999997895,0.03132306
False,18.57799,0.2720500000000001,0.013410000000000366,0.11494000000000071,0.4195600000000006,0.02335034
False,19.108620000000002,0.021639999999997883,0.06738000000000355,0.2784499999999994,0.03859999999999886,0.02121524
False,18.25834,0.040510000000001156,-0.11062000000000083,0.5355100000000022,0.5280899999999988,0.020299099999999997
False,19.19257,0.2208699999999979,-0.3295599999999972,-0.19617000000000218,-0.49483999999999995,0.0345927
False,17.7551,0.10046000000000177,-0.2624200000000023,0.0016999999999995907,-0.17946999999999846,0.06637146
False,19.014689999999998,0.21855000000000047,0.07097999999999871,0.07833000000000112,0.13504999999999967,0.0717596
False,17.77761,-0.09443999999999875,-0.27149,-0.22839000000000098,-0.28481999999999985,0.06465182
False,19.0685,0.1545500000000004,0.13337999999999894,0.07843000000000089,0.1956300000000013,0.04352721
False,17.89396,-0.13656999999999897,-0.02236999999999867,0.25244,0.22351999999999705,0.03570687
False,18.892789999999998,0.24177000000000248,0.0507099999999987,0.06774000000000058,0.12664999999999793,0.03701685
False,18.97716,0.19171999999999656,0.16288000000000125,-0.01745999999999981,0.13288999999999973,0.05723209
False,18.90793,0.2907800000000016,-0.06534999999999869,-0.08927000000000263,-0.16511999999999816,0.04220461
False,17.20711,-0.277470000000001,-0.5016399999999983,-0.31224000000000274,-0.30508000000000024,0.06565964
False,17.09021,-0.2720300000000009,-0.45781000000000205,-0.35179000000000116,-0.4380600000000001,0.07417584
False,19.017039999999998,0.18044000000000082,-0.01880000000000237,0.24711000000000283,-0.05349000000000359,0.06303319
False,18.10342,0.048100000000001586,0.07891000000000048,0.029939999999999856,-0.13496999999999915,0.05192808
False,16.8326,0.16760999999999981,0.18564999999999898,-0.10145999999999944,-0.01576000000000022,0.04909351
False,17.91592,0.2399799999999992,-0.1572899999999997,0.0297300000000007,-0.10846000000000089,0.04347282
False,18.65005,0.05404000000000053,0.2790500000000016,0.18215999999999966,-0.017380000000002838,0.038533099999999994
False,18.48665,0.12922999999999618,-0.359099999999998,-0.27116000000000184,-0.20968999999999838,0.05177993
False,19.052570000000003,0.29162999999999784,0.06139000000000294,-0.16969000000000278,0.10242000000000218,0.07369447
False,19.14025,0.22747000000000028,0.13751000000000246,-0.02838999999999814,0.12494999999999834,0.06494296
False,18.0351,0.1582499999999989,0.1493600000000015,0.11835999999999913,-0.06384999999999863,0.1234047
False,17.08775,0.13128000000000029,0.11002000000000223,0.23165999999999798,0.02364999999999995,0.04484485
False,17.574370000000002,0.25379999999999825,-0.2858199999999975,0.2170899999999989,0.02447000000000088,0.06676593
False,18.54524,0.2418200000000006,-0.1095700000000015,0.2852300000000021,0.12394000000000105,0.07291734
False,19.03933,0.12997000000000014,0.10529999999999973,-0.012040000000002493,-0.1269099999999952,0.05952697
False,18.50305,0.25789999999999935,0.015140000000002374,0.006289999999999907,0.21292000000000044,0.07201675
False,17.196260000000002,-0.15648000000000195,-0.4443899999999985,-0.3512200000000014,-0.2759699999999974,0.07757531
False,18.84056,0.0677500000000002,0.24243999999999843,-0.055930000000000035,-0.17295999999999978,0.05990338
False,19.12581,0.16078999999999866,0.06899999999999906,0.24137000000000342,-0.07411000000000101,0.07116738
False,18.740779999999997,0.258460000000003,0.09011999999999531,0.24737000000000364,-0.027770000000003847,0.06507274
False,18.98246,0.06790000000000163,0.2177800000000012,0.09695999999999572,-0.011609999999997456,0.05359517
False,18.37679,0.03176000000000201,-0.34159000000000006,-0.30777000000000143,-0.383029999999998,0.05153316
False,19.15629,0.2798400000000001,0.09281999999999613,0.11870000000000047,0.20824000000000353,0.05575874
False,18.242739999999998,0.03545000000000087,-0.012600000000002609,0.2947400000000009,0.006740000000000634,0.05110783
False,19.00378,-0.022050000000000125,-0.2374900000000011,-0.2031099999999988,-0.198599999999999,0.03880038
False,18.932579999999998,0.1778000000000013,0.20033999999999708,0.07043000000000177,-0.005839999999999179,0.05298256
False,18.89998,0.02336999999999989,0.20295999999999736,0.1238700000000037,0.4956099999999992,0.04921922
False,19.1477,0.04230000000000089,0.2496600000000022,0.0459199999999953,-0.05577999999999861,0.0569479
False,18.46485,0.22637999999999892,-0.11270000000000024,0.08148999999999873,0.0695699999999988,0.09404845
False,18.57846,0.15071000000000012,0.18963999999999714,0.2987300000000026,0.03972999999999871,0.06006518
False,18.76106,0.17539000000000016,0.06772000000000133,-0.0006100000000017758,-0.1665399999999977,0.04541878
False,19.16403,-0.07275999999999883,0.0016700000000007265,0.19569999999999865,0.13364999999999938,0.04459742
False,18.441110000000002,0.2544499999999985,0.12012000000000356,-0.06672000000000367,0.11324000000000112,0.02887091
False,19.083820000000003,0.21580999999999761,0.03896000000000299,-0.143930000000001,-0.050789999999999225,0.03311116
False,18.644679999999997,0.12644000000000233,0.020129999999998205,0.23298999999999737,-0.05286999999999864,0.02901256
False,18.515220000000003,0.15056999999999476,0.17632000000000403,0.08463999999999672,0.6449400000000018,0.04811763
False,18.622,0.12317000000000178,0.0031500000000015405,0.06592999999999805,0.4506200000000007,0.05098274
False,16.995739999999998,-0.22138999999999953,-0.48009000000000057,-0.31377000000000166,-0.327379999999998,0.06608702
False,17.88569,0.07728000000000179,0.09109000000000123,-0.07194000000000145,0.10871999999999815,0.04990876
False,18.0954,0.11713999999999913,0.08292000000000144,0.34129000000000076,-0.029920000000000613,0.03581442
False,18.55485,0.19313000000000002,-0.067890000000002,0.12557999999999936,0.1518100000000011,0.04902333
False,18.91787,0.03304999999999936,0.15818000000000154,0.09659999999999869,-0.054639999999999134,0.023699900000000003
False,18.32378,0.08403000000000205,-0.0548300000000026,-0.17217999999999734,-0.047910000000001673,0.02690851
False,18.40247,0.07318000000000069,0.16614000000000217,0.04620999999999853,-0.012600000000002609,0.02696211
False,18.99382,0.22283000000000186,0.06512000000000029,0.3030899999999974,-0.015829999999997568,0.1338404
False,19.00026,-0.05910000000000082,0.1908200000000022,-0.045630000000002724,-0.1370900000000006,0.02062235
False,16.45145,-0.027520000000002653,-0.03807000000000116,0.3519800000000046,-0.15292000000000172,0.02099305
False,18.6748,0.06762999999999764,0.266729999999999,-0.025579999999997938,0.05681000000000225,0.01996641
False,18.17109,0.04031000000000162,0.00882000000000005,0.0956399999999995,0.12313999999999936,0.02498729
False,17.98775,-0.13960999999999757,0.12565999999999988,0.2668799999999969,0.14268000000000214,0.02448367
False,18.004,0.1405700000000003,0.08408999999999978,-0.09391999999999712,0.0879499999999993,0.02984527
False,19.198610000000002,0.17409999999999926,-0.46094999999999686,0.8262599999999978,-0.9020599999999988,0.03272565
False,18.3532,0.12014999999999887,0.09664000000000073,-0.06882999999999839,0.037719999999996645,0.1223381
False,18.97111,0.0006799999999991257,-0.3939600000000034,-0.2849699999999977,-0.21585999999999927,0.08472831
False,18.75635,0.15530000000000044,0.18633000000000166,0.0742900000000013,0.07438999999999751,0.06977007
False,18.85432,0.21630999999999645,0.16997000000000284,0.39802999999999855,0.09356999999999971,0.02569553
False,19.0206,-0.046510000000001384,-0.039939999999997866,0.21310000000000073,0.16347999999999985,0.02169725
False,19.15346,0.08745000000000047,0.20205999999999946,-0.08659000000000106,-0.017620000000000857,0.03550075
False,18.716639999999998,0.07737000000000194,0.016639999999998878,0.19810000000000016,0.007110000000000838,0.028423300000000002
False,18.57997,0.207650000000001,0.07125999999999877,-0.0764800000000001,0.11516000000000304,0.02486959
False,18.69077,0.12708999999999904,0.13372000000000028,0.028240000000000265,-0.10751000000000133,0.03282136
False,18.89761,0.16572999999999993,-0.006959999999999411,0.12716999999999956,0.01051999999999964,0.02512068
False,18.69732,0.1670000000000016,0.03592000000000084,0.20857999999999777,-0.0984499999999997,0.024001400000000003
False,18.4823,0.14758000000000138,0.16482999999999848,0.13617999999999952,-0.08563999999999794,0.02476648
False,17.75023,0.051890000000003766,0.08215999999999823,-0.020800000000001262,0.33399000000000356,0.03155778
