objid,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,extinction_r,class,subClass
1237668350287872110,225.44743,14.030823,19.04106,18.82455,19.13642,19.40236,19.8625,0.07679797,STAR,WDhotter
1237668270834450516,225.16941,14.493401,18.19331,18.1142,18.47706,18.6876,19.01069,0.07097776,STAR,WDhotter
1237668349215244292,227.74366,12.799269,18.47234,18.44037,18.40233,18.21576,18.03956,0.08547346,QSO,BROADLINE
1237668330957439008,227.38995,12.148249,18.02002,17.7209,17.67155,17.48928,17.54554,0.09878872,QSO,BROADLINE
1237662530608103589,226.07732,12.007218,17.10771,17.1763,17.4348,17.64109,17.89792,0.09848665,QSO,null
1237668350288527443,226.93742,13.759703,19.24858,19.16207,19.10961,18.88274,18.8678,0.08744653,QSO,BROADLINE
1237668332030787741,226.68899,13.181296,19.27109,19.06168,18.97297,18.90417,18.72724,0.0845577,QSO,BROADLINE
1237668349751656567,226.81278,13.290232,17.84695,17.72979,17.6603,17.51962,17.60834,0.08245014,QSO,BROADLINE
1237668350288855165,227.68526,13.637765,18.76719,18.66975,18.78566,18.93909,19.12403,0.1210554,QSO,null
1237667782315606119,227.66124,16.521021,19.13347,19.16551,19.18132,19.00584,19.02509,0.07430897,QSO,BROADLINE
1237667781778604109,227.25463,16.336764,19.08975,18.85494,18.87098,18.9696,19.14666,0.07120073,QSO,null
1237667733989556234,227.05047,16.055609,19.19487,19.15397,19.05361,18.76617,18.75049,0.07158533,QSO,BROADLINE
1237668271908716578,226.61717,15.190893,18.8969,18.90994,18.89527,18.72676,18.62435,0.07625382,QSO,BROADLINE
1237667733989097558,226.13199,16.414749,17.10673,17.17948,17.47376,17.73503,17.95065,0.07994726,STAR,O8e (188001)
1237667734525968515,226.21718,16.691181,17.43283,17.72257,18.2064,18.5322,18.90857,0.07423694,STAR,WDhotter
1237667734526427149,227.18616,16.583723,18.35943,18.13718,17.9761,17.87199,17.68002,0.07080521,QSO,BROADLINE
1237667783389282403,227.77946,17.537561,16.12262,16.11059,16.26495,16.39784,16.48576,0.05876513,STAR,F6II (61295)
1237668294984073338,170.19579,20.426538,19.104,19.02045,18.91683,18.71733,18.59256,0.0592242,QSO,BROADLINE
1237667915951308872,170.63538,19.762804,18.95568,18.79631,18.58976,18.34583,18.04993,0.06035339,QSO,BROADLINE
1237667915414438039,170.68497,19.395819,19.10215,19.19899,19.08817,18.9131,18.66704,0.05015455,QSO,BROADLINE
1237667914342072439,174.03428,18.818941,19.2707,19.02853,19.08069,19.03142,18.82174,0.0840181,QSO,BROADLINE
1237667914878615641,173.2524,19.015693,19.39271,19.12538,19.09274,19.12396,19.25398,0.06920556,QSO,null
1237668292837572685,172.76764,18.766342,18.96681,18.79153,18.7761,18.8892,19.00377,0.06150055,QSO,null
1237668292300570650,172.42025,18.339318,19.10529,19.08835,18.86735,18.64958,18.44486,0.05803449,QSO,BROADLINE
1237667914878222366,172.27162,19.11982,18.64287,18.48572,18.27004,17.96588,17.81577,0.05238921,QSO,BROADLINE
1237667915414896687,171.82335,19.371394,16.91308,17.27845,17.7098,18.08068,18.35444,0.04952652,STAR,WDhotter
1237668293911314484,172.67665,19.697664,19.06599,18.90426,18.94965,18.66814,18.68258,0.06337932,QSO,BROADLINE
1237668585972629655,175.68976,17.645816,19.34902,19.16973,19.45258,19.69421,19.86482,0.07729658,STAR,WDhotter
1237668293375164450,174.41276,19.322224,18.88684,19.00295,18.97733,18.76463,18.76602,0.05414284,QSO,BROADLINE
1237668292838686812,175.42762,18.909016,18.03436,17.80732,17.82076,17.89564,17.96204,0.05300829,STAR,CV
1237668293375688790,175.64187,19.338434,19.18574,19.17945,19.48561,19.79044,20.18358,0.05150663,STAR,WDhotter
1237668293375754334,175.91323,19.481931,18.93513,18.67053,18.58035,18.66266,18.76465,0.05842531,STAR,CalciumWD
1237668496856842266,178.89143,18.264273,18.02875,17.91582,17.81109,17.62338,17.63598,0.08820316,QSO,BROADLINE
1237668296591015944,178.96667,18.820744,18.10434,18.11503,18.53775,18.82314,19.089,0.103861,STAR,WDhotter
1237655130375520348,247.75188,45.452899,17.42398,17.56677,17.91421,18.19055,18.49986,0.01645397,QSO,null
1237654952666857582,248.84426,45.618736,17.74525,17.6711,17.63976,17.55476,17.55893,0.03426954,QSO,BROADLINE
1237651252589953066,249.13395,45.232952,18.44925,18.19761,18.11749,18.15989,17.97026,0.03667182,QSO,BROADLINE
1237654953742237791,252.681,42.863714,17.84578,17.56029,17.52826,17.35089,17.48004,0.04533002,QSO,BROADLINE
1237651714263023699,250.95645,43.521844,19.21542,19.01386,19.37071,19.58859,19.93487,0.02867767,STAR,WDhotter
1237651714799501473,250.77514,44.444041,18.38858,18.22885,18.3222,18.43299,18.64801,0.03500336,STAR,WDcooler
1237654953204777010,250.94541,43.779178,17.86122,17.76473,17.62137,17.68605,17.61671,0.02973183,QSO,BROADLINE
1237654953741451418,251.28604,44.411161,18.06428,17.80317,17.71312,17.51919,17.44449,0.04302227,QSO,BROADLINE
1237654953741713597,251.75632,43.846644,18.68704,18.49493,18.59918,18.73894,18.93056,0.03896495,STAR,Carbon
1237651715336831093,252.16613,43.864981,18.5642,18.69095,19.04675,19.32322,19.52322,0.03732567,QSO,null
1237659324951560308,237.78439,45.720341,17.17737,17.54974,18.06329,18.45775,18.69632,0.0377974,STAR,WDhotter
1237659324414754965,237.48047,45.22818,19.05812,18.92674,18.75622,18.62242,18.41092,0.0458627,QSO,BROADLINE
1237661388149358717,236.7647,45.014822,19.02954,19.09311,19.35877,19.56387,19.83504,0.05403685,QSO,null
1237659163346075656,236.23668,45.256091,15.44566,15.91262,16.45215,16.82774,17.18306,0.0588789,STAR,O8/O9 (167771)
1237661388149293132,236.72735,45.145265,18.13165,18.03761,18.03196,17.83907,17.90707,0.05429707,GALAXY,null
1237659163882750016,236.20107,45.844202,16.84407,17.2251,17.67916,18.07556,18.41776,0.03828163,STAR,WDhotter
1237661387075289122,235.16401,44.924402,18.25971,18.08235,17.8621,17.85902,17.9697,0.04664802,QSO,BROADLINE
1237661387611832352,234.93119,45.785663,18.37278,18.27293,18.0664,17.88422,17.91362,0.04090793,QSO,BROADLINE
1237655744550469875,213.02806,7.223785,19.15573,18.96153,18.80283,18.64391,18.50476,0.0798266,QSO,BROADLINE
1237662268067741763,213.41014,6.9081349,18.46649,18.36447,18.69893,19.00042,19.23486,0.0715436,STAR,WDhotter
1237661971196608534,210.35802,6.4448009,18.98133,18.92766,19.2571,19.55234,19.82434,0.07710063,STAR,WDhotter
1237662244985241638,209.54341,5.8771106,19.20047,19.04556,19.01731,19.12806,19.25,0.07379547,QSO,null
1237661970659279064,209.38868,6.1326869,17.86851,17.86727,18.24749,18.54692,18.87767,0.07433271,STAR,WDhotter
1237661971733020734,209.36724,6.8440102,17.31233,17.70132,18.2419,18.56693,18.86553,0.07759271,STAR,A9V (154660)
1237662246595854362,209.6325,7.1582457,18.58262,18.6302,18.98493,19.30186,19.55565,0.06513561,STAR,WDhotter
1237662247133053040,210.51613,7.427502,15.63449,15.82684,16.14439,16.32146,16.41871,0.06541026,STAR,A9V (154660)
1237661971733544967,210.52334,6.783647,17.86316,17.77688,17.68908,17.69231,17.80231,0.07507452,QSO,BROADLINE
1237655503500017681,259.18323,30.971506,17.76228,17.79625,18.06495,18.302,18.62708,0.09449275,QSO,null
1237655503499362450,258.28602,32.154199,18.51412,18.34423,18.29551,18.0215,18.0375,0.1289284,QSO,BROADLINE
1237655130382205027,258.42434,32.668738,17.60926,17.36308,17.29874,17.44011,17.50888,0.127562,QSO,null
1237671934971347031,258.8901,32.707872,18.94939,18.75599,18.79371,18.57724,18.37711,0.1266968,QSO,BROADLINE
1237671935508283549,259.35794,32.694212,17.42278,17.49553,17.8988,18.22918,18.53625,0.1163917,STAR,WDhotter
1237671935508414519,259.63339,32.562514,18.33028,18.23332,18.62717,18.93772,19.2351,0.1115795,STAR,WDhotter
1237665569301397565,259.92642,33.323804,19.01127,18.78036,18.93031,19.09503,19.29306,0.1017689,QSO,null
1237671936045219984,259.98061,32.802272,18.578,18.48502,18.44451,18.23236,18.22588,0.1189263,QSO,BROADLINE
1237671936045220357,260.00496,32.78794,19.32686,19.19276,19.51316,19.63448,19.52109,0.1178145,STAR,WDhotter
1237671936582156928,260.57051,32.831596,19.08583,18.98217,19.18747,18.9927,18.62259,0.1210963,STAR,WDhotter
1237655472900931791,258.34646,28.165012,18.816,18.95635,19.21448,19.51114,19.63386,0.1386086,STAR,O8e (188001)
1237659326572593287,258.16029,28.127719,18.47645,18.59487,18.55229,18.26938,18.14317,0.1278324,QSO,BROADLINE
1237659325498785825,257.18148,27.822576,18.12288,18.28252,18.6618,18.93337,19.2255,0.2403311,STAR,WDcooler
1237659326572069024,257.36231,29.139397,17.74203,17.59776,17.89396,18.14178,18.34885,0.1563926,STAR,WDhotter
1237667211046223950,135.23357,20.04846,19.34222,19.11167,19.386,19.62788,19.96414,0.09119903,STAR,WDhotter
1237664835929571334,134.20683,25.578024,17.70723,17.5045,17.61131,17.76845,17.94788,0.1078563,QSO,null
1237661069794017396,170.71231,14.625701,17.91933,17.7731,17.69103,17.54242,17.40437,0.0744013,QSO,BROADLINE
1237664131558998068,170.55461,14.439362,15.88962,16.0143,16.2824,16.39707,16.53444,0.07198644,STAR,A9V (154660)
1237661068720537616,171.29417,13.889239,17.97436,17.85596,18.23762,18.49413,18.79369,0.07401451,STAR,WDhotter
1237658492813050050,172.67379,9.8967358,19.31233,19.03448,19.4027,19.61211,19.8143,0.09235518,STAR,WDhotter
1237658491739177029,172.42559,9.0419555,18.57461,18.61186,19.00608,19.29363,19.6269,0.1311672,STAR,WDhotter
1237660613437489186,171.52415,9.1079877,18.11496,17.92488,18.00969,18.14673,18.26509,0.1261644,QSO,BROADLINE
1237660612900290635,170.84399,8.8020146,18.64001,18.59038,18.50464,18.26057,18.17848,0.1430082,QSO,BROADLINE
1237660613973835778,170.23429,9.6115871,15.88593,16.18254,16.64875,17.00978,17.32242,0.137552,STAR,O8/O9 (167771)
1237658492275064890,170.08345,9.3000581,18.73228,18.7998,19.25289,19.56351,19.88877,0.1313614,STAR,WDhotter
1237660615584448547,170.22673,10.744349,18.06157,17.93157,17.90063,17.82415,17.68316,0.06584297,QSO,BROADLINE
1237658493885874198,170.45321,10.659479,18.10752,17.9849,18.28658,18.41056,18.47604,0.06435101,STAR,O9.5Iae (30614)
1237658493349855300,172.51653,10.394437,18.09593,18.11233,18.5649,18.87682,19.08162,0.08955475,STAR,WDhotter
1237660615048495198,172.35034,10.51801,19.09678,19.06614,19.04143,18.82265,18.70459,0.09246083,QSO,BROADLINE
1237661811732381797,171.95001,11.377329,18.94297,19.01237,18.96465,18.74162,18.70641,0.1190904,QSO,BROADLINE
1237661811732774920,172.81484,11.541777,18.77786,19.11814,19.56505,19.90704,20.04164,0.1133668,STAR,WDcooler
1237661813343387660,172.73588,12.83079,16.79602,16.52628,16.84954,17.09905,17.32475,0.1023672,STAR,WDhotter
1237661949175726192,173.11331,11.744595,19.26249,19.13925,19.14451,18.97215,18.75777,0.1034521,QSO,BROADLINE
1237661813343649842,173.4583,12.687898,16.86502,17.01196,17.39842,17.7136,18.03424,0.1150619,STAR,WDhotter
1237661069795524658,174.21978,14.913344,17.78263,17.49081,17.78853,18.00258,18.27174,0.08408806,STAR,WDhotter
1237664290997338135,173.59586,15.01647,19.0898,18.97305,18.9389,18.72572,18.49221,0.08723754,QSO,BROADLINE
1237661068721389611,173.3538,13.948486,18.94347,18.78123,18.7432,18.50833,18.51429,0.117336,QSO,BROADLINE
1237662198281535567,222.92252,9.1125554,17.52224,17.35908,17.74501,18.06153,18.33502,0.0790251,STAR,B2.5V (175426)
1237661949197287460,223.17856,9.4497011,19.33138,19.18685,19.12184,18.96151,18.76875,0.08376692,QSO,BROADLINE
1237662198281601320,223.10251,9.0734046,19.21259,19.06833,19.01532,18.79491,18.782,0.08142995,QSO,BROADLINE
1237661949197352973,223.28727,9.4173694,18.05178,17.75976,17.83046,17.96318,18.19916,0.08236098,STAR,WDcooler
1237661949734355064,223.77858,9.7010952,16.36977,16.6152,17.10864,17.45964,17.77511,0.08126421,STAR,A9V (154660)
1237661949197746195,224.17896,9.1181703,18.60915,18.72466,18.68125,18.42106,18.36611,0.08794898,QSO,BROADLINE
1237668297146695745,223.95808,15.119794,18.53046,18.66762,19.02488,19.3358,19.68722,0.08107028,STAR,WDhotter
1237668350823432460,222.42735,15.030997,19.18812,18.94435,18.94318,18.88391,18.75866,0.06035052,QSO,BROADLINE
1237668332565757995,222.42158,14.292205,18.23134,18.21348,18.25439,17.97969,18.00706,0.05593827,QSO,BROADLINE
1237668350823301194,222.15648,15.093965,18.04748,18.16374,18.41438,18.64405,18.95419,0.05800818,QSO,null
1237668297146302608,222.96268,15.333157,18.95621,18.94141,19.27044,19.53503,19.80045,0.08518568,STAR,WDhotter
1237668297683501088,223.81493,15.422218,17.79688,18.18745,18.62691,18.99326,19.47415,0.08047695,STAR,O8/O9 (167771)
1237668298757177454,223.90459,16.438486,18.54677,18.36514,18.15708,18.00011,17.80264,0.07522845,QSO,BROADLINE
1237668331493261425,225.1979,12.930069,18.34441,18.11098,18.06839,17.90085,17.88553,0.09840182,QSO,BROADLINE
1237662637442138140,223.91663,12.100715,18.31199,18.73703,19.32419,19.60744,19.76434,0.09240034,STAR,O8/O9 (167771)
1237668332029214746,223.05822,13.775921,19.07475,19.07181,19.24274,19.44556,19.65905,0.08273777,STAR,CalciumWD
1237668330955473070,222.99014,12.957338,19.16741,18.93422,18.85578,18.68756,18.47967,0.06400874,QSO,BROADLINE
1237668349751066673,225.44941,13.649017,17.52661,17.41178,17.64616,17.79624,17.93454,0.08002761,STAR,A9V (154660)
1237668332030263316,225.46178,13.285292,18.6013,18.57993,18.71927,18.91663,19.05391,0.1052939,QSO,null
1237668298757308450,224.14274,16.193777,17.86193,17.7242,18.02863,18.09647,17.93814,0.06898352,STAR,WDcooler
1237649920042991713,23.369214,14.416503,18.56144,18.74989,19.27373,20.26276,22.56456,0.1769207,STAR,WDhotter
1237649954405089405,23.289537,14.551884,17.22971,17.05743,16.90351,16.73456,16.66559,0.150777,QSO,BROADLINE
1237649920578224179,19.502989,15.168487,18.74367,18.73475,18.65502,18.47717,18.34863,0.1377396,QSO,BROADLINE
1237653652916863067,19.338621,15.261926,19.08145,18.97434,18.69425,18.34562,18.27754,0.1693761,QSO,BROADLINE
1237666088978087974,18.770499,15.051473,19.28339,19.06481,19.31628,19.5169,19.80487,0.1989652,STAR,WDhotter
1237666090051764316,17.997338,15.024339,19.33544,19.19686,19.32007,19.51934,19.68054,0.1354081,STAR,CalciumWD
1237666214607323360,18.287762,15.598231,18.5764,18.56256,18.51525,18.14987,18.16837,0.1922111,QSO,BROADLINE
1237658424628215972,161.47443,7.6190578,18.75506,18.86368,19.22588,19.6039,19.85281,0.06886517,STAR,WDhotter
1237658491734392962,161.40908,8.3481354,16.41336,16.31637,16.66167,16.95697,17.29608,0.07927568,STAR,WDhotter
1237658425165021266,161.33209,7.9324074,18.73611,19.04642,19.54643,19.8171,20.03093,0.07795256,STAR,WDcooler
1237658491733737495,159.78079,8.3112271,16.20043,16.19032,16.57488,16.83761,17.12374,0.07220556,STAR,WDhotter
1237671930670088290,159.22074,8.3963608,18.4408,18.42136,18.31085,18.1643,18.01357,0.05781807,QSO,BROADLINE
1237658492807348368,159.48167,9.1670592,19.16846,19.14464,19.07705,18.75367,18.59369,0.06475328,QSO,BROADLINE
1237671932281159734,160.15155,9.8995864,18.55816,18.58079,18.73442,18.9539,19.09156,0.06209267,QSO,null
1237671931744354318,160.28189,9.3508862,18.2995,18.63653,18.89865,18.75356,18.47638,0.08280139,STAR,M3III (44478)
1237658492270805115,160.32878,8.6942251,17.29531,17.15063,17.3039,17.44827,17.68525,0.07339499,QSO,null
1237658492271132674,160.92319,8.9327011,17.36136,17.10909,17.43579,17.69058,17.96613,0.06965782,STAR,WDhotter
1237658492808200224,161.44347,9.3069883,17.69097,17.89562,18.30701,18.65736,18.92102,0.06682897,STAR,WDhotter
1237661070863630354,160.82447,14.591546,18.53009,18.51561,18.46802,18.23471,18.03073,0.07409184,QSO,BROADLINE
1237664131554738222,160.56818,13.677773,17.99986,17.92895,17.88558,17.66522,17.69285,0.08445232,QSO,BROADLINE
1237661070863302688,160.08624,14.60172,18.19615,18.07284,17.95776,17.73153,17.49257,0.08732312,QSO,BROADLINE
1237668495238430740,160.3811,15.680973,19.04517,18.98554,18.93202,18.79398,18.74787,0.08112516,QSO,BROADLINE
1237671931745271856,162.46544,9.6164406,18.36811,18.07818,18.40264,18.65667,18.79484,0.07379121,STAR,WDhotter
1237671932819013658,162.34158,10.395477,16.97062,17.39147,17.85152,18.24701,18.53063,0.08073077,STAR,A9V (154660)
1237658493345267781,161.9129,9.7400483,16.32509,16.72185,17.22971,17.57383,17.89782,0.06997056,STAR,O8/O9 (167771)
1237658492808200224,161.44347,9.3069883,17.69097,17.89562,18.30701,18.65736,18.92102,0.06682897,STAR,WDhotter
1237658493345136676,161.5503,9.677474,19.16312,18.86868,18.88602,18.75976,18.71356,0.06478355,QSO,BROADLINE
1237661949170417676,160.74542,10.982116,18.23816,18.27574,18.38439,18.17387,18.14527,0.07531779,QSO,BROADLINE
1237660669283532896,160.76938,10.781666,19.12897,19.01059,19.34121,19.68606,19.87185,0.06961929,STAR,WDhotter
1237660670357536889,161.43326,11.543366,19.32594,19.17768,19.15295,19.05574,18.99122,0.07220858,QSO,BROADLINE
1237660669820665983,161.46902,11.092265,19.12587,19.01127,19.34454,19.62851,19.8429,0.07492151,STAR,WDhotter
1237661950244487203,161.48571,11.792902,18.85109,18.86742,19.26491,19.62866,19.79462,0.064997,STAR,WDhotter
1237662199889526878,217.04424,11.244928,18.34701,18.15459,18.08706,17.82046,17.83179,0.09666336,QSO,BROADLINE
1237662528994279516,218.35008,11.93227,19.2928,19.06091,18.98203,18.75378,18.81924,0.08079934,QSO,BROADLINE
1237662529531084864,218.31125,12.232992,18.71944,18.84145,18.79172,18.62661,18.50598,0.07344883,QSO,BROADLINE
1237668331490377744,218.40347,14.114687,19.00965,18.89167,18.83761,18.65114,18.6901,0.06028401,QSO,BROADLINE
1237668330953048219,217.39901,13.930463,19.11478,18.98858,18.87141,18.67195,18.59378,0.067321,QSO,BROADLINE
1237668348673851552,217.31319,14.278936,19.14473,19.17456,19.62551,19.91188,20.15084,0.07268816,STAR,WDhotter
1237668270831239224,217.73139,16.088855,18.02008,17.97254,17.89698,17.59597,17.56746,0.08291394,QSO,BROADLINE
1237668350284791848,218.23031,15.284182,17.97428,17.91164,17.77245,17.89408,17.93362,0.05342282,QSO,BROADLINE
1237661949195255864,218.58089,10.029135,19.00959,18.7664,18.74553,18.7347,18.55526,0.08224703,QSO,BROADLINE
1237662264855232606,218.71757,9.3098204,18.8558,18.90006,19.07866,19.29585,19.39386,0.08467024,QSO,null
1237662264318427203,218.74369,8.9071513,16.00063,16.11817,16.56823,16.8932,17.20247,0.07165388,STAR,B3V (29763)
1237662264318427238,218.81587,8.8165272,18.38391,18.11577,18.00397,17.9281,17.6742,0.0781648,QSO,BROADLINE
1237662530068676692,220.10451,12.531026,18.27823,18.20595,18.22415,18.09055,18.18033,0.07082694,QSO,BROADLINE
1237662530068480005,219.55414,12.548016,18.44436,18.21179,18.53535,18.77227,18.87094,0.05622713,STAR,WDhotter
1237665566608851000,219.02856,21.371851,19.08796,19.09654,19.0975,18.86052,18.53596,0.08439583,QSO,BROADLINE
1237667783924383763,223.65821,18.790417,16.85568,16.69114,17.01415,17.30992,17.53948,0.0843038,STAR,WDhotter
1237667968031981586,224.75362,20.372505,18.54911,18.56518,18.80539,19.03638,19.2812,0.1309216,STAR,B3Ib/II (51309)
1237665566074536016,224.89678,19.471829,18.36905,18.42989,18.607,18.79507,19.04324,0.08942092,STAR,CalciumWD
1237667783924187210,223.23736,19.006123,18.7824,18.79997,18.74014,18.525,18.39028,0.09476952,QSO,BROADLINE
1237667783924121868,223.12876,19.050571,19.2736,19.19501,19.10936,18.92544,18.9058,0.09235097,QSO,null
1237667736134484061,221.64302,19.20078,17.76082,17.71752,17.82517,17.87299,17.94229,0.1096009,STAR,A9V (154660)
1237667782849331491,220.48481,18.637996,19.17559,19.0623,19.08572,18.8597,18.79726,0.09974232,QSO,BROADLINE
1237661064950186064,142.82659,9.2112705,18.28606,18.25879,18.57062,18.93503,19.09187,0.1216765,STAR,WDhotter
1237660669812867077,143.37257,9.0984937,18.36242,18.48198,18.75086,18.99075,19.19834,0.1197187,STAR,B3Ib/II (51309)
1237661064950906930,144.48556,9.371134,18.00732,17.83443,17.78747,17.62598,17.62389,0.1008818,QSO,BROADLINE
1237660669813325852,144.49797,9.2814107,18.33047,18.52867,18.8573,19.18838,19.31616,0.1120025,QSO,null
1237661065487843395,144.56975,9.8569133,18.47378,18.25033,18.53133,18.79634,19.04414,0.09571713,STAR,WDhotter
1237671125375516687,144.53817,14.513327,18.2163,17.97392,18.22821,18.47726,18.78332,0.1262752,STAR,WDhotter
1237668289078689809,143.58875,15.137039,18.19971,18.01306,17.9031,17.71865,17.57758,0.1036892,QSO,BROADLINE
1237670965923938321,143.43094,15.731075,19.04368,18.94473,18.8423,18.50108,18.46085,0.1031214,QSO,BROADLINE
1237668290152759329,144.21777,16.087639,15.98807,16.42531,16.87946,17.21829,17.56182,0.09957882,STAR,O8/O9 (167771)
1237667485919936680,139.86248,18.163993,18.37321,18.60045,19.03626,19.40384,19.652,0.06276042,STAR,WDhotter
1237667292115370064,138.57356,18.969237,19.1751,19.09,19.01301,18.83283,18.79664,0.09788295,QSO,BROADLINE
1237667429555961902,138.52209,19.23671,18.61885,18.76317,19.19159,19.5304,19.8548,0.09671062,STAR,WDhotter
1237667293726244910,138.75241,20.317521,19.38058,19.16725,19.22529,19.38994,19.46322,0.08888349,STAR,Carbon
1237667430093029398,138.84019,19.827691,18.16853,18.07983,18.40031,18.67253,18.93395,0.0879619,STAR,WDhotter
1237667429556027549,138.80023,19.187388,18.41414,18.78315,19.27539,19.64015,19.95685,0.10787,STAR,O8/O9 (167771)
1237667430630031407,138.99245,20.268382,16.53455,16.58994,17.0244,17.3189,17.63917,0.0896615,STAR,WDhotter
1237667430630031385,139.0078,20.132774,16.67713,16.92295,17.38156,17.71776,18.01708,0.09772301,STAR,WDcooler
1237667430093226087,139.32974,19.910743,16.11297,16.43251,16.90291,17.256,17.58432,0.1075821,STAR,A9V (154660)
1237667430093357090,139.63779,19.885519,15.80099,16.31268,16.80206,17.18123,17.50488,0.08321775,STAR,O8/O9 (167771)
1237667430630359092,139.77421,20.387931,17.15164,17.26953,17.58533,17.855,18.15632,0.08746499,QSO,BROADLINE
1237667539077103746,140.37277,19.431005,18.99172,18.81347,18.67221,18.62752,18.45319,0.07235464,QSO,BROADLINE
1237667292654534669,143.70391,21.067915,18.51642,18.42804,18.73136,19.09449,19.36059,0.08346122,STAR,WDhotter
1237667783360643098,158.10741,20.826491,17.95118,17.8423,18.09261,18.25225,17.94378,0.06276496,STAR,WDhotter
1237667783360577582,157.84623,20.788803,17.29952,17.25554,17.63074,17.94334,18.22601,0.05718825,STAR,WDhotter
1237667735571464252,157.75228,20.475543,18.32113,18.25488,18.53067,18.89546,18.75772,0.04721769,QSO,null
1237667782823051360,156.4608,20.066385,17.85259,17.67851,17.58505,17.40749,17.25595,0.04869565,QSO,BROADLINE
1237667736108531807,158.02437,21.025322,19.41765,19.1293,19.19551,19.26107,19.39917,0.05488397,QSO,null
1237667781750751307,160.0107,19.884798,17.48076,17.53549,17.98257,18.25184,18.63666,0.06569036,STAR,WDhotter
1237667781213814806,159.853,19.437254,18.31196,18.68698,19.15623,19.48733,19.78177,0.07149082,STAR,WDhotter
1237667782824296591,159.45972,20.508556,19.33642,19.14228,19.16956,18.96109,18.95567,0.06606992,QSO,BROADLINE
1237667782824165403,159.05323,20.540983,18.76658,18.61485,18.90738,19.14306,19.61753,0.06314502,STAR,WDhotter
1237667536400416822,159.07777,21.637185,18.86134,18.97051,18.8936,18.73492,18.58671,0.04971271,QSO,BROADLINE
1237667549269065758,159.35321,21.793949,18.22789,18.19264,18.06331,17.83845,17.84673,0.06036261,QSO,BROADLINE
1237667735572250684,159.57693,20.818338,17.70339,17.54874,17.53986,17.34841,17.35784,0.06786225,QSO,BROADLINE
1237667536937615509,159.86841,22.065402,19.06838,19.17492,19.14053,18.88613,18.65536,0.08834798,QSO,BROADLINE
1237667736109842565,161.27357,21.579782,19.4018,19.11574,19.06201,19.10506,19.17324,0.06389057,STAR,Carbon
1237667781214863386,162.46593,19.809752,18.97361,18.77969,18.75296,18.71533,18.43648,0.09281533,QSO,BROADLINE
1237667735573692434,163.07223,21.305379,18.85485,18.75017,18.74706,18.6793,18.4692,0.06119991,GALAXY,null
1237667782288146445,161.139,20.38698,18.05976,17.78105,17.7723,17.88968,18.03789,0.07598429,STAR,CalciumWD
1237667734499295258,161.56669,20.357731,15.50728,15.92598,16.47515,16.86491,17.17013,0.08358737,STAR,O8/O9 (167771)
1237665569831911768,251.7831,46.389219,19.34706,19.17388,19.30886,19.46061,19.50781,0.05119114,STAR,O8e (188001)
1237662701867041111,252.23812,46.876303,19.11759,19.06935,18.76592,18.6907,18.75704,0.05592452,QSO,BROADLINE
1237665570907160875,254.98999,43.693573,18.59759,18.92491,19.41044,19.77913,20.12343,0.04244563,STAR,A9V (154660)
1237665569296220202,253.13824,43.917786,18.07362,18.08504,18.51617,18.80242,19.16621,0.0490699,GALAXY,null
1237654954278912085,252.82102,43.465929,18.58663,18.61042,18.95138,19.21053,19.42846,0.03625919,QSO,null
1237651715873701966,252.64587,44.063458,18.32662,18.22742,18.11888,17.92962,17.85213,0.04508766,QSO,BROADLINE
1237668736824705139,255.27796,45.352879,19.16118,19.0458,19.33613,19.60966,19.90105,0.07303949,STAR,WDhotter
1237665582719369364,254.93375,45.766042,17.12809,17.51126,18.07053,18.424,18.74071,0.04427503,STAR,A9V (154660)
1237651250441879718,246.04933,45.187214,17.7714,17.6172,17.6124,17.38773,17.43705,0.02051844,QSO,BROADLINE
1237665355087085772,245.78683,44.397683,18.42878,18.30442,18.21891,17.89843,17.84299,0.0304722,QSO,BROADLINE
1237655474502762689,245.15702,45.267957,18.26024,18.1543,17.91562,17.87892,17.9111,0.02140641,QSO,BROADLINE
1237665355624480798,245.17386,45.510339,18.71581,18.86473,19.27022,19.62667,19.96104,0.0205772,STAR,WDcooler
1237651251515031747,245.93869,46.844882,17.28125,17.10714,17.17669,17.31673,17.51842,0.01815865,QSO,null
1237651251515293823,246.24462,46.273035,18.64042,18.44785,18.80998,19.12194,19.35188,0.01635982,STAR,WDhotter
1237655129838256139,246.39931,46.026025,17.65358,17.62517,17.5266,17.40633,17.28624,0.01828737,QSO,BROADLINE
1237671934428577874,249.75029,44.135505,18.52608,18.2728,18.5977,18.83924,19.17668,0.02895494,STAR,WDhotter
1237651250443059491,248.24514,43.062984,19.08007,18.83497,19.22135,19.49472,19.72908,0.01545373,STAR,B5III (209419)
1237655474503680145,247.02786,43.674945,17.89089,17.76373,17.62757,17.65793,17.67584,0.01478318,QSO,BROADLINE
1237654953742696527,253.18752,41.98687,19.30267,19.08175,19.41431,19.59972,19.77516,0.06418343,STAR,WDhotter
1237654953742696527,253.18752,41.98687,19.30267,19.08175,19.41431,19.59972,19.77516,0.06418343,STAR,WDhotter
1237654953742696527,253.18752,41.98687,19.30267,19.08175,19.41431,19.59972,19.77516,0.06418343,STAR,WDhotter
1237655128767463734,250.90218,40.006491,19.44387,19.15441,19.07309,18.96433,18.72932,0.02935712,QSO,BROADLINE
